period_start,district,crime_head,cases_reported,source_name,source_url,data_granularity,data_classification
2022-05-01,Mysuru,Cheating,11,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-05-01,Hubballi-Dharwad,Theft,41,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-05-01,Hubballi-Dharwad,Burglary,29,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-05-01,Hubballi-Dharwad,Cyber Fraud,16,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-05-01,Hubballi-Dharwad,Assault,14,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-05-01,Hubballi-Dharwad,Robbery,12,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-05-01,Hubballi-Dharwad,Murder,3,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-05-01,Hubballi-Dharwad,Kidnapping,8,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-05-01,Hubballi-Dharwad,Cheating,7,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-05-01,Mangaluru,Theft,53,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-05-01,Mangaluru,Burglary,24,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-05-01,Mangaluru,Cyber Fraud,21,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-05-01,Mangaluru,Assault,12,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-05-01,Mangaluru,Robbery,10,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-05-01,Mangaluru,Murder,2,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-05-01,Mangaluru,Kidnapping,4,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-05-01,Mangaluru,Cheating,10,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-05-01,Kalaburagi,Theft,47,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-05-01,Kalaburagi,Burglary,16,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-05-01,Kalaburagi,Cyber Fraud,15,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-05-01,Kalaburagi,Assault,13,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-05-01,Kalaburagi,Robbery,9,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-05-01,Kalaburagi,Murder,3,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-05-01,Kalaburagi,Kidnapping,3,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-05-01,Kalaburagi,Cheating,5,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Bengaluru Urban,Theft,186,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Bengaluru Urban,Burglary,66,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Bengaluru Urban,Cyber Fraud,54,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Bengaluru Urban,Assault,42,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Bengaluru Urban,Robbery,26,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Bengaluru Urban,Murder,11,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Bengaluru Urban,Kidnapping,20,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Bengaluru Urban,Cheating,26,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Mysuru,Theft,67,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Mysuru,Burglary,43,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Mysuru,Cyber Fraud,35,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Mysuru,Assault,25,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Mysuru,Robbery,19,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Mysuru,Murder,6,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Mysuru,Kidnapping,10,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Mysuru,Cheating,15,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Hubballi-Dharwad,Theft,70,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Hubballi-Dharwad,Burglary,39,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Hubballi-Dharwad,Cyber Fraud,24,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Hubballi-Dharwad,Assault,21,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Hubballi-Dharwad,Robbery,15,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Hubballi-Dharwad,Murder,5,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Hubballi-Dharwad,Kidnapping,8,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Hubballi-Dharwad,Cheating,8,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Mangaluru,Theft,42,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Mangaluru,Burglary,23,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Mangaluru,Cyber Fraud,24,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Mangaluru,Assault,18,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Mangaluru,Robbery,10,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Mangaluru,Murder,2,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Mangaluru,Kidnapping,6,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Mangaluru,Cheating,10,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Kalaburagi,Theft,53,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Kalaburagi,Burglary,20,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Kalaburagi,Cyber Fraud,16,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Kalaburagi,Assault,10,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Kalaburagi,Robbery,6,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Kalaburagi,Murder,2,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Kalaburagi,Kidnapping,4,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-06-01,Kalaburagi,Cheating,6,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Bengaluru Urban,Theft,128,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Bengaluru Urban,Burglary,106,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Bengaluru Urban,Cyber Fraud,81,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Bengaluru Urban,Assault,59,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Bengaluru Urban,Robbery,48,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Bengaluru Urban,Murder,14,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Bengaluru Urban,Kidnapping,20,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Bengaluru Urban,Cheating,26,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Mysuru,Theft,57,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Mysuru,Burglary,45,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Mysuru,Cyber Fraud,31,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Mysuru,Assault,29,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Mysuru,Robbery,22,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Mysuru,Murder,4,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Mysuru,Kidnapping,9,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Mysuru,Cheating,15,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Hubballi-Dharwad,Theft,63,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Hubballi-Dharwad,Burglary,23,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Hubballi-Dharwad,Cyber Fraud,23,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Hubballi-Dharwad,Assault,19,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Hubballi-Dharwad,Robbery,15,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Hubballi-Dharwad,Murder,5,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Hubballi-Dharwad,Kidnapping,6,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Hubballi-Dharwad,Cheating,12,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Mangaluru,Theft,46,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Mangaluru,Burglary,33,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Mangaluru,Cyber Fraud,25,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Mangaluru,Assault,18,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Mangaluru,Robbery,11,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Mangaluru,Murder,3,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Mangaluru,Kidnapping,5,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Mangaluru,Cheating,12,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Kalaburagi,Theft,40,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Kalaburagi,Burglary,21,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Kalaburagi,Cyber Fraud,22,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Kalaburagi,Assault,15,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Kalaburagi,Robbery,9,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Kalaburagi,Murder,2,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Kalaburagi,Kidnapping,3,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-07-01,Kalaburagi,Cheating,6,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-08-01,Bengaluru Urban,Theft,196,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-08-01,Bengaluru Urban,Burglary,89,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-08-01,Bengaluru Urban,Cyber Fraud,78,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-08-01,Bengaluru Urban,Assault,46,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-08-01,Bengaluru Urban,Robbery,39,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-08-01,Bengaluru Urban,Murder,14,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-08-01,Bengaluru Urban,Kidnapping,18,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-08-01,Bengaluru Urban,Cheating,33,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-08-01,Mysuru,Theft,61,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
2022-08-01,Mysuru,Burglary,50,Karnataka Crime Review (Sample),https://data.gov.in/catalog/crime-review-karnataka,monthly,public_aggregate_sample
